codigoSKU;sitio;nombre;descripcion;tipo;categoria;material;precio;color;imagen1;imagen2;imagen3;imagen4;imagen5;imagen6;imagen7;imagen8;imagen9;imagen10
"8322-2";"https://www.jennyfer.com.mx//Detalle/blanco-bolsa-sku-8322-2";"Blanco Bolsa";"Blanco Bolsa - Medidas: 32 x 30 cm";"Bolsa";"Jennyfer";"Sintético";"$ 480.00";"Blanco";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/blanco-bolsa-8322-2-1-2017091106302579.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/blanco-bolsa-8322-2-2-2017091106302590.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/blanco-bolsa-8322-2-3-2017091106302594.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/blanco-bolsa-8322-2-4-2017091106302602.jpg,,,,,,";
"8236-3";"https://www.jennyfer.com.mx//Detalle/azul-bolsa-sku-8236-3";"Azul Bolsa";"Azul Bolsa - Medidas: 28 x 24 cm";"Bolsa";"Jennyfer";"Sintético";"$ 990.00";"Azul";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-1-2017091106202912.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-2-2017091106202915.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-3-2017091106202918.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-4-2017091106202921.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-5-2017091106202922.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8236-3-6-2017091106202925.jpg,,,,";
"8230-2";"https://www.jennyfer.com.mx//Detalle/verde-bolsa-sku-8230-2";"Verde Bolsa";"Verde Bolsa - Medidas: 28 x 29 cm";"Bolsa";"Jennyfer";"Sintético";"$ 840.00";"Verde";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/verde-bolsa-8230-2-1-2017100204293301.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/verde-bolsa-8230-2-2-2017100204293307.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/verde-bolsa-8230-2-3-2017100204293309.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/verde-bolsa-8230-2-4-2017100204293314.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/verde-bolsa-8230-2-5-2017100204293317.jpg,,,,,";
"8465-2";"https://www.jennyfer.com.mx//Detalle/gris-bolsa-sku-8465-2";"Gris Bolsa";"Gris Bolsa - Medidas: 30 x 31 cm";"Bolsa";"Jennyfer";"Sintético";"$ 480.00";"Gris";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/gris-bolsa-8465-2-1-2017091902562670.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/gris-bolsa-8465-2-2-2017091902562671.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/gris-bolsa-8465-2-3-2017091902562673.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/gris-bolsa-8465-2-4-2017091902562675.jpg,,,,,,";
"8091-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8091-1";"Negro Bolsa";"Negro Bolsa - Medidas: 37 x 27 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 480.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8091-1-1-2017021706082542.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8091-1-2-2017021706082546.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8091-1-3-2017021706082549.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8091-1-4-2017021706082550.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8091-1-5-2017021706082554.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8091-1-29678.jpg,,,,";
"7909-1";"https://www.jennyfer.com.mx//Detalle/antimonio-bolsa-sku-7909-1";"Antimonio Bolsa";"Antimonio Bolsa - Medidas: 22 x 29 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 450.00";"Antimonio";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1a-26767.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1b-26768.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1c-26769.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1d-26770.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1e-26771.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1f-26772.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7909-1m-27387.jpg,,,";
"8445-1";"https://www.jennyfer.com.mx//Detalle/negro-backpack-sku-8445-1";"Negro Backpack";"Negro Backpack - Medidas: 29 x 28 cm";"Bolsa";"Jennyfer";"Sintético";"$ 450.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8445-1-1-2017091902530710.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8445-1-2-2017091902530713.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8445-1-3-2017091902530716.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8445-1-4-2017091902530719.jpg,,,,,,";
"8442-2";"https://www.jennyfer.com.mx//Detalle/arena-bolsa-sku-8442-2";"Arena Bolsa";"Arena Bolsa - Medidas: 34 x 36 cm";"Bolsa";"Jennyfer";"Sintético";"$ 420.00";"Arena";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/arena-bolsa-8442-2-1-2017100507103402.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/arena-bolsa-8442-2-2-2017100507103415.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/arena-bolsa-8442-2-3-2017100507103418.jpg,,,,,,,";
"7937-2";"https://www.jennyfer.com.mx//Detalle/beige-bolsa-sku-7937-2";"Beige Bolsa";"Beige Bolsa - Medidas: 29 x 24 cm";"Bolsa";"Jennyfer";"Sintetico";"$  450.00";"Beige";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2a-27108.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2b-27109.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2c-27110.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2d-27111.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2e-27112.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7937-2f-27113.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/58-27335.jpg,,,";
"8016-2";"https://www.jennyfer.com.mx//Detalle/azul-bolsa-sku-8016-2";"Azul Bolsa";"Azul Bolsa - Medidas: 39 x 28 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 990.00";"Azul";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2b-29460.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2a-29461.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2c-29462.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2d-29463.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2e-29464.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8016-2f-29465.jpg,,,,";
"7780-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-7780-1";"Negro Bolsa";"Negro Bolsa - Medidas: 30 x 23 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 900.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-1-2016121309025522.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-2-2016121309025539.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-3-2016121309025540.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-4-2016121309025545.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-5-2016121309025548.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-6-2016121309025551.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-7-2016121309025553.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7780-1-8-2016121309025556.jpg,,";
"8031-5";"https://www.jennyfer.com.mx//Detalle/rojo-bolsa-sku-8031-5";"Rojo Bolsa";"Rojo Bolsa - Medidas: 28 x 24 cm";"Bolsa";"Jennyfer";"Sintético";"$ 990.00";"Coral";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-1-2017091106155655.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-2-2017091106155666.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-3-2017091106155669.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-4-2017091106155673.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-5-2017091106155674.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/rojo-bolsa-8031-5-6-2017091106155679.jpg,,,,";
"8441-1";"https://www.jennyfer.com.mx//Detalle/negro-backpack-sku-8441-1";"Negro Backpack";"Negro Backpack - Medidas: 26 x 31 cm";"Bolsa";"Jennyfer";"Sintético";"$ 450.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8441-1-1-2017091902502891.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8441-1-2-2017091902502893.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8441-1-3-2017091902502894.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-backpack-8441-1-4-2017091902502897.jpg,,,,,,";
"8237-2";"https://www.jennyfer.com.mx//Detalle/blanco-bolsa-sku-8237-2";"Blanco Bolsa";"Blanco Bolsa - Medidas: 33 x 23 cm";"Bolsa";"Jennyfer";"Sintético";"$ 990.00";"Blanco";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/8237-2a-32633.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8237-2b-32634.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8237-2c-32635.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8237-2d-32636.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8237-2e-32637.jpg,,,,,";
"8327-3";"https://www.jennyfer.com.mx//Detalle/beige-bolsa-sku-8327-3";"Beige Bolsa";"Beige Bolsa - Medidas: 21 x 26 x 18 cm";"Bolsa";"Jennyfer";"Sintético";"$ 1,102.50";"Beige";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/beige-bolsa-8327-3-1-2017060608413511.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/beige-bolsa-8327-3-2-2017060608413518.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/beige-bolsa-8327-3-3-2017060608413522.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/beige-bolsa-8327-3-4-2017060608413524.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/beige-bolsa-8327-3-5-2017060608413528.jpg,,,,,";
"8021-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8021-1";"Negro Bolsa";"Negro Bolsa - Medidas: 32 x 27 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 930.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-1-2017022807255263.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-2-2017022807255313.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-3-2017022807255335.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-4-2017022807255365.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-5-2017022807255367.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-6-2017022807255371.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8021-1-7-2017022807255376.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8021-1-29580.jpg,,";
"8055-2";"https://www.jennyfer.com.mx//Detalle/avellana-bolsa-sku-8055-2";"Avellana Bolsa";"Avellana Bolsa - Medidas: 33 x 30 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 510.00";"Avellana";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/avellana-bolsa-8055-2-1-2017021705325657.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/avellana-bolsa-8055-2-2-2017021705325665.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/avellana-bolsa-8055-2-3-2017021705325668.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/avellana-bolsa-8055-2-4-2017021705325671.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/avellana-bolsa-8055-2-5-2017021705325673.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8055-2-29645.jpg,,,,";
"7868-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-7868-1";"Negro Bolsa";"Negro Bolsa - Medidas: 34 x 25 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 450.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-1-2016090905012776.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-2-2016090905012779.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-3-2016090905012782.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-4-2016090905012786.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-5-2016090905012797.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7868-1-6-2016090905012801.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7868-1m-27365.jpg,,,";
"8046-1";"https://www.jennyfer.com.mx//Detalle/marino-bolsa-sku-8046-1";"Marino Bolsa";"Marino Bolsa - Medidas: 40 x 37 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 390.00";"Marino";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/marino-bolsa-8046-1-1-2017021705234455.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/marino-bolsa-8046-1-2-2017021705234458.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/marino-bolsa-8046-1-3-2017021705234461.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/marino-bolsa-8046-1-4-2017021705234466.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/marino-bolsa-8046-1-5-2017021705234469.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8046-1-30055.jpg,,,,";
"8007-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8007-1";"Negro Bolsa";"Negro Bolsa - Medidas: 24 x 29 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 420.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-1-2017021705215244.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-2-2017021705215266.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-3-2017021705215269.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-4-2017021705215271.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-5-2017021705215274.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-6-2017021705215277.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-7-2017021705215280.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8007-1-10-2017021705215288.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8007-1a-29545.jpg,";
"8232-2";"https://www.jennyfer.com.mx//Detalle/azul-bolsa-sku-8232-2";"Azul Bolsa";"Azul Bolsa - Medidas: 29 x 24 cm";"Bolsa";"Jennyfer";"Sintético";"$ 870.00";"Azul";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8232-2-1-2017091106192348.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8232-2-2-2017091106192349.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8232-2-3-2017091106192352.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8232-2-4-2017091106192356.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8232-2-5-2017091106192359.jpg,,,,,";
"8056-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8056-1";"Negro Bolsa";"Negro Bolsa - Medidas: 27 x 24 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 450.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8056-1-1-2017021705325676.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8056-1-2-2017021705325679.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8056-1-3-2017021705325682.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8056-1-4-2017021705325687.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8056-1-5-2017021705325692.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8056-1-29647.jpg,,,,";
"8232-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8232-1";"Negro Bolsa";"Negro Bolsa - Medidas: 29 x 24 cm";"Bolsa";"Jennyfer";"Sintético";"$ 870.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8232-1-1-2017091106192332.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8232-1-2-2017091106192335.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8232-1-3-2017091106192338.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8232-1-4-2017091106192341.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8232-1-5-2017091106192345.jpg,,,,,";
"8452-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8452-1";"Negro Bolsa";"Negro Bolsa - Medidas: 26 x 18 cm";"Bolsa";"Jennyfer";"Sintético";"$ 360.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8452-1-1-2017091106443291.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8452-1-2-2017091106443296.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8452-1-3-2017091106443304.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8452-1-4-2017091106443310.jpg,,,,,,";
"8230-4";"https://www.jennyfer.com.mx//Detalle/azul-bolsa-sku-8230-4";"Azul Bolsa";"Azul Bolsa - Medidas: 28 x 29 cm";"Bolsa";"Jennyfer";"Sintético";"$ 840.00";"Azul";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8230-4-1-2017100204293353.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8230-4-2-2017100204293364.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8230-4-3-2017100204293368.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8230-4-4-2017100204293372.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/azul-bolsa-8230-4-5-2017100204293379.jpg,,,,,";
"7775-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-7775-1";"Negro Bolsa";"Negro Bolsa - Medidas: 30 x 25 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 990.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-1-2016090509261435.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-2-2016090509261448.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-3-2016090509261482.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-4-2016090509261489.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-5-2016090509261497.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-6-2016090509261503.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-7775-1-7-2016090509261504.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7775-1m-27408.jpg,,";
"8024-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8024-1";"Negro Bolsa";"Negro Bolsa - Medidas: 31 x 26 cmUPC 7509344802415";"Bolsa";"Jennyfer";"Sintetico";"$ 930.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-1-2017021506073611.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-2-2017021506073622.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-3-2017021506073624.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-4-2017021506073627.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-5-2017021506073633.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-6-2017021506073636.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8024-1-8-2017021506073641.jpg,,,";
"7805-1";"https://www.jennyfer.com.mx//Detalle/camel-bolsa-sku-7805-1";"Camel Bolsa";"Camel Bolsa - Medidas: 28 x 33 x 16 cm";"Bolsa";"Bolsas";"Sintetico";"$ 750.00";"Camel";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1a-27786.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1b-27787.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1c-27788.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1d-27789.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1e-27790.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/7805-1-29538.jpg,,,,";
"8019-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8019-1";"Negro Bolsa";"Negro Bolsa - Medidas: 31 x 25 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 945.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-3-2017021505454513.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-1-2017021505454505.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-2-2017021505454510.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-4-2017021505454516.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-5-2017021505454519.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-6-2017021505454522.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-7-2017021505454527.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-8-2017021505454530.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-negro-8019-1-9-2017021505454534.jpg,";
"8022-2";"https://www.jennyfer.com.mx//Detalle/cafe-blanco-bolsa-sku-8022-2";"Café/Blanco Bolsa";"Café/Blanco Bolsa - Medidas: 33 x 27 cm";"Bolsa";"Jennyfer";"Sintetico";"$ 870.00";"Caf&#233;/Blanco";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-1-2017021505583806.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-2-2017021505583811.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-3-2017021505583812.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-4-2017021505583818.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-5-2017021505583820.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-6-2017021505583836.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/bolsa-cafe-blanco-8022-2-7-2017021505583840.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/8022-2-29585.jpg,,";
"7683-1";"https://www.jennyfer.com.mx//Detalle/ostion-backpack-sku-7683-1";"Ostion Backpack";"Backpack color ostion, asa para colgar,doble asa para hombros ajustable, dosbolsas laterales con cierre y cierreprincipal de broche magnético.Ostion Backpack - Medidas: 34 x 38 cm";"Backpack";"Jennyfer";"Lona";"$  480.00";"Ostion";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-1-2016030805442574.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-2-2016030805442586.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-3-2016030805442590.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-4-2016030805442596.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-5-2016030805442602.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/ostion-backpack-7683-1-6-2016030805442616.jpg,,,,";
"8389-1";"https://www.jennyfer.com.mx//Detalle/negro-bolsa-sku-8389-1";"Negro Bolsa";"Negro Bolsa - Medidas: 27 x 19 cm";"Bolsa";"Jennyfer";"Sintético";"$ 420.00";"Negro";"https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8389-1-1-2017100204370009.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8389-1-2-2017100204370024.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8389-1-3-2017100204370026.jpg,https://bolsasjennyfer.blob.core.windows.net/imagenes250/negro-bolsa-8389-1-4-2017100204370029.jpg,,,,,,";
