"CODIGO","NOMBRE","PRECIO","IMAGEN","CATEGORIA"
"1993","Pijama Luna Encajes con Algodón","$406.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/656/1993_106_1.jpg","intima\pijamas"
"1998","Pijama Zen con Algodón","$406.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/747/1998_42_1.jpg","intima\pijamas"
"0464","Chemisette Microfibra Térmica Sin Manga Hombre","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/58/0464_oi17_2.jpg","termico\termicos-hombre"
"0465","Chemisette Microfibra Térmica Manga Corta Hombre","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/60/0465_oi17_2.jpg","termico\termicos-hombre"
"1437","Chemisette Microfibra Térmica Manga Larga Hombre","$203.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/171/1437_oi17_2.jpg","termico\termicos-hombre"
"1473","Pantalón Térmico","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/174/1473oi2017.jpg","termico\termicos-hombre"
"PSEP1701","Eucalipto a precio especial comprando incienso y tea tree","$669.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1481/58eucalipto.jpg","paquetes\paquetes"
"PSEP1702","Naranja a precio especial comprando orégano y geranio","$638.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1480/70naranja.jpg","paquetes\paquetes"
"PSEP1703","Menta a precio especial comprando Manzanilla y Lavanda","$689.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1479/52menta.jpg","paquetes\paquetes"
"PX1701","Tanga encaje algodón coquet (Pack con 2)","$202.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1407/PV1706_75.jpg","paquetes\paquetes"
"PX1702","Bikini encaje de algodón (Pack con 2)","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1396/PV1710_bikiniencaje_GRISROSA.jpg","paquetes\paquetes"
"PX1704","Set de romero (Shampoo gel y crema)","$364.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1408/PX1704.jpg","paquetes\paquetes"
"PX1706","Bloqueador corporal con Nuevo aroma a coco más bloqueador facial","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1410/PAQUETE_COCO.jpg","paquetes\paquetes"
"PX1707","Set de argán (shampoo tratamiento y elixir) más re vívelo al 50 por ciento","$534.10","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1411/PX1707.jpg","paquetes\paquetes"
"PX1708","Tónico facial más Desmaquillante óleo DE REGALO 20 Pétalos de algodón","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1412/px1708.jpg","paquetes\paquetes"
"PX1710","Almohadilla con encaje (2 pares)","$126.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1413/px1710.jpg","paquetes\paquetes"
"PX1711","Faja firmeza abdominal (Pack con 2)","$476.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1414/px1711.jpg","paquetes\paquetes"
"PX1712","Calcetín de cobre (2 Pares)","$546.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1415/px1712.jpg","paquetes\paquetes"
"PX1713","Set de Afeitado (Shaving cream broca y aftershave)","$399.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1416/px1713.jpg","paquetes\paquetes"
"PX1714","Body modelante (Pack con 2)","$642.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1417/PX1714.jpg","paquetes\paquetes"
"PX1715","Faja Lifting reductora (Pack con 2)","$488.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1418/PX1715.jpg","paquetes\paquetes"
"PX1716","Top Mia Reductora (Pack con 2)","$929.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1419/PX1716.jpg","paquetes\paquetes"
"PX1717","Top Mia reductora elegance (Pack con 2)","$929.60","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1420/PX1717.jpg","paquetes\paquetes"
"PX1718","Curvas perfectas (Pack con 2)","$476.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1421/PX1718.jpg","paquetes\paquetes"
"PX1719","Cinturilla Ideal 60 (Pack con 2)","$476.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1422/PX1719.jpg","paquetes\paquetes"
"PX1720","Almohadilla acolchonada con encaje (Pack con 2)","$237.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1423/PX17120.jpg","paquetes\paquetes"
"R1993","Coordinado para dormir luna encaje más desmaquillante facial","$348.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1445/1993_106.jpg","paquetes\paquetes"
"R1996","Coordinado para dormir Alma más desmaquillante facial","$348.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1446/1996_02.jpg","paquetes\paquetes"
"R1997","Coordinado para dormir luz más desmaquillante facial","$348.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1447/1997_15.jpg","paquetes\paquetes"
"R1998","Coordinado para dormir zen más desmaquillante facial","$348.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1448/1998_42.jpg","paquetes\paquetes"
"P0836","Guía y manual con sentidos","$70.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1063/P0836.jpg","paquetes\paquetes"
"LS5008","Programa Quantum con Quinoa Natural","$349.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1062/LS5008.jpg","paquetes\paquetes"
"LS5021","Programa Quantum con Quinoa natural y cacao","$385.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1061/LS5021_1.jpg","paquetes\paquetes"
"LS5022","Programa Quantum con Quinoa Natural y Arandano","$385.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/887/LS5022_11.jpg","paquetes\paquetes"
"LT1017","Programa completo D'luz Renovación Celular (5 Productos)","$1,547.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1060/LT1017.jpg","paquetes\paquetes"
"C893","Catálogo Otoño Invierno 2017  (Pack con 4 ) con Suplemento Septiembre Octubre 2017 (Pack con 4)","$70.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1405/4y4.jpg","paquetes\paquetes"
"11063","Piernas de Seda","$139.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1102/11063_1.jpg","termico\medias"
"0458","Hivernal Tobimedia","$97.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/53/0458_oi17.jpg","termico\medias"
"10039","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/661/10039_oi17.jpg","termico\medias"
"10042","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/82/10042_180.jpg","termico\medias"
"10043","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/83/10043_90.jpg","termico\medias"
"10776","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/93/10776_90..jpg","termico\medias"
"10782","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/95/10782_90.jpg","termico\medias"
"10785","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/96/10785_90.jpg","termico\medias"
"10022","Tobimedia Polar Afelpada","$97.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/809/10022_oi17.jpg","termico\medias"
"10040","Tobimedia para pantalón Diseño","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/808/10040_90.jpg","termico\medias"
"10679","Tobimedia para pantalón Moena","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/787/10679_90.jpg","termico\medias"
"10752","Tobimedia para pantalón Sofia","$118.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1104/10752_oi172.jpg","termico\medias"
"0400","Tobimedia Terapéutica Vitalité 70","$160.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/2/400.jpg","termico\medias-terapeuticas"
"0413","Pantimedia Vitalité 70","$322.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/9/0413_85.jpg","termico\medias-terapeuticas"
"10655","Tobimedia Descanso Preventivo","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/88/10655.jpg","termico\medias-terapeuticas"
"10695","Calcetín Compresión Media Descanso","$125.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/90/CALCETINCOMPRESIONMEDIA.jpg","termico\medias-terapeuticas"
"1537","Calcetín Compresión Alta Vitalité","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/176/1537oi2017_1.jpg","termico\medias-terapeuticas"
"21411","Calcetín de Cobre","$294.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1049/21411oi2017.jpg","termico\medias-terapeuticas"
"21408","Calcetín de Cobre para Diabéticos","$279.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/209/21408_80.jpg","termico\medias-terapeuticas"
"7300","Tobimedia Dedos Libres Masaje Preventivo","$209.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/274/7300_93.jpg","termico\medias-terapeuticas"
"7401","Tobimedia Dedos Libres Alta Compresión","$168.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/612/7401oi2017.jpg","termico\medias-terapeuticas"
"7900","Capri Terapéutico","$294.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/279/7900_90.jpg","termico\medias-terapeuticas"
"LP5048","Tobillera Terapéutica Completa","$237.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/306/LP5048_93.jpg","termico\medias-terapeuticas"
"40240","Copacabana Traje de Baño","$597.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/227/_01_8.jpg","moda\trajes-de-bano"
"51162","Malibú Traje de Baño","$597.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/228/_01_5.jpg","moda\trajes-de-bano"
"40284","Coconut Traje de Baño","$597.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/522/40284_14.jpg","moda\trajes-de-bano"
"LS5005","Natuser Activador del Intestino","$147.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/443/LS5005_01.jpg","salud\dieta-del-quantum"
"LS5002","Gotas en spray Quantum","$90.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/440/LS5002_01.jpg","salud\dieta-del-quantum"
"LS5009","Malteada Quantum","$139.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/445/LS5009_01.jpg","salud\dieta-del-quantum"
"LS5010","Barras Quantum con Quinoa Natural","$154.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/447/LS5010_01.jpg","salud\dieta-del-quantum"
"LS5019","Caja con 12 Quantum Barras (Cacao)","$160.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1137/ls5019_1.jpg","salud\dieta-del-quantum"
"LS5020","Caja con 12 Quantum Barras (Arándano)","$160.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1138/LS5020_1.jpg","salud\dieta-del-quantum"
"LS5022","Programa Quantum con Quinoa Natural y Arandano","$385.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/887/LS5022_11.jpg","salud\dieta-del-quantum"
"LS5021","Programa Quantum con Quinoa natural y cacao","$385.00","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1061/LS5021_1.jpg","salud\dieta-del-quantum"
"LS5008","Programa Quantum con Quinoa Natural","$349.30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1062/LS5008.jpg","salud\dieta-del-quantum"
